id,provider,title,start_date,end_date,startyear,endyear,type,tags
MODIS/NTSG/MOD16A2/105,"Numerical Terradynamic Simulation Group, The University of Montana",MOD16A2: MODIS Global Terrestrial Evapotranspiration 8-Day Global 1km,12/31/99,12/30/14,1999,2014,ImageCollection,"modis, mod16a2, 8-day, global, evapotranspiration"
UQ/murray/Intertidal/v1_1/global_intertidal,Murray/UQ/Google/USGS/NASA,Murray Global Intertidal Change Classification,12/31/83,12/31/16,1983,2016,ImageCollection,"landsat_derived, uq, murray, google, tidal_flats, intertidal, coastal"
NASA/OCEANDATA/MODIS-Terra/L3SMI,NASA GSFC,Ocean Color SMI: Standard Mapped Image MODIS Terra Data,02/23/00,10/17/19,2000,2019,ImageCollection,"nasa, oceandata, modis, temperature, weather, climate, ocean, biology, chlorophyll, reflectance"
VITO/PROBAV/C1/S1_TOC_100M,Vito / ESA,PROBA-V C1 Top Of Canopy Daily Synthesis 100m,10/16/13,09/11/19,2013,2019,ImageCollection,"proba, probav, vito, esa, multispectral, swir, nir"
VITO/PROBAV/C1/S1_TOC_333M,Vito / ESA,PROBA-V C1 Top Of Canopy Daily Synthesis 333m,10/16/13,09/11/19,2013,2019,ImageCollection,"proba, probav, vito, esa, multispectral, swir, nir"
CSP/ERGo/1_0/US/topoDiversity,Conservation Science Partners,US NED Topographic Diversity,01/23/06,05/12/11,2006,2011,Image,"csp, ergo, landforms, elevation, slope, aspect, geophysical, topography, us"
LANDSAT/LE07/C01/T1,USGS,USGS Landsat 7 Collection 1 Tier 1 Raw Scenes,12/31/98,09/22/19,1998,2019,ImageCollection,"landsat, usgs, global, etm, l7, le7, c1, tier1, t1, radiance"
LANDSAT/LE07/C01/T2,USGS,USGS Landsat 7 Collection 1 Tier 2 Raw Scenes,12/31/98,09/22/19,1998,2019,ImageCollection,"landsat, usgs, global, etm, l7, le7, c1, tier2, t2, radiance"
WORLDCLIM/V1/BIO,"University of California, Berkeley",WorldClim BIO Variables V1,01/01/1960,12/31/90,1960,1990,Image,"ucb, berkeley, worldclim, weather, monthly, climate, temperature, precipitation, bioclim, bio1, bio2, bio3, bio4, bio5, bio6, bio7, bio8, bio9, bio10, bio11, bio12, bio13, bio14, bio15, bio16, bio17, bio18, bio19, diurnal, warmest, coldest, wettest, driest, seasonality, isothermality"
UCSB-CHG/CHIRPS/DAILY,UCSB/CHG,CHIRPS Daily: Climate Hazards Group InfraRed Precipitation with Station Data (version 2.0 final),12/31/80,09/29/19,1980,2019,ImageCollection,"ucsb, chg, precipitation, climate, weather, geophysical"
NOAA/DMSP-OLS/CALIBRATED_LIGHTS_V4,NOAA,"DMSP OLS: Global Radiance-Calibrated Nighttime Lights Version 4, Defense Meteorological Program Operational Linescan System",03/15/96,07/30/11,1996,2011,ImageCollection,"noaa, dmsp, ols, yearly, nighttime, visible, lights, imagery, calibrated, radiance"
WRI/GFW/FORMA/raw_output_ndvi,World Resources Institute / Global Forest Watch,FORMA Raw Output NDVI,12/31/11,04/23/19,2011,2019,ImageCollection,"forma, gfw, wri, forests, deforestation, modis, monitoring, daily"
GFW/GFF/V1/fishing_hours,Global Fishing Watch,GFW (Global Fishing Watch) Daily Fishing Hours,12/31/11,12/31/16,2011,2016,ImageCollection,"gfw, fishing, marine, ocean, monthly"
GFW/GFF/V1/vessel_hours,Global Fishing Watch,GFW (Global Fishing Watch) Daily Vessel Hours,12/31/11,12/31/16,2011,2016,ImageCollection,"gfw, fishing, marine, ocean, monthly"
CIESIN/GPWv411/GPW_Data_Context,CIESIN,GPWv411: Data Context (Gridded Population of the World Version 4.11),12/31/99,12/31/19,1999,2019,Image,"ciesin, gpw, population"
CIESIN/GPWv411/GPW_Population_Count,CIESIN,GPWv411: Population Count (Gridded Population of the World Version 4.11),12/31/99,12/31/19,1999,2019,ImageCollection,"ciesin, gpw, population"
CIESIN/GPWv411/GPW_Population_Density,CIESIN,GPWv411: Population Density (Gridded Population of the World Version 4.11),12/31/99,12/31/19,1999,2019,ImageCollection,"ciesin, gpw, population"
CIESIN/GPWv411/GPW_UNWPP-Adjusted_Population_Count,CIESIN,GPWv411: UN-Adjusted Population Count (Gridded Population of the World Version 4.11),12/31/99,12/31/19,1999,2019,ImageCollection,"ciesin, gpw, population"
CIESIN/GPWv411/GPW_UNWPP-Adjusted_Population_Density,CIESIN,GPWv411: UN-Adjusted Population Density (Gridded Population of the World Version 4.11),12/31/99,12/31/19,1999,2019,ImageCollection,"ciesin, gpw, population"
CIESIN/GPWv411/GPW_Water_Mask,CIESIN,GPWv411: Water Mask (Gridded Population of the World Version 4.11),12/31/99,12/31/19,1999,2019,Image,"ciesin, gpw, population"
UMT/NTSG/v2/LANDSAT/GPP,University of Montana Numerical Terradynamic Simulation Group (NTSG),Landsat Gross Primary Production CONUS,12/31/85,09/13/19,1985,2019,ImageCollection,"gridmet_derived, nlcd_derived, mod17, conus, landsat, 16-day, productivity, production, photosynthesis, gpp"
MODIS/006/MCD43A1,NASA LP DAAC at the USGS EROS Center,MCD43A1.006 MODIS BRDF-Albedo Model Parameters Daily 500m,02/17/00,10/02/19,2000,2019,ImageCollection,"modis, mcd43a1, daily, global, usgs, nasa, albedo, brdf, reflectance"
MODIS/006/MOD13A1,NASA LP DAAC at the USGS EROS Center,MOD13A1.006 Terra Vegetation Indices 16-Day Global 500m,02/17/00,09/29/19,2000,2019,ImageCollection,"modis, mod13a1, 16-day, global, terra, usgs, nasa, vegetation, ndvi, evi"
MODIS/006/MOD13Q1,NASA LP DAAC at the USGS EROS Center,MOD13Q1.006 Terra Vegetation Indices 16-Day Global 250m,02/17/00,09/29/19,2000,2019,ImageCollection,"modis, mod13q1, 16-day, global, terra, usgs, nasa, vegetation, ndvi, evi"
MODIS/006/MOD17A2H,NASA LP DAAC at the USGS EROS Center,MOD17A2H.006: Terra Gross Primary Productivity 8-Day Global 500m,03/04/00,10/07/19,2000,2019,ImageCollection,"modis, mod17a2, 8-day, global, terra, usgs, nasa, gpp, psn, productivity, photosynthesis"
UMT/NTSG/v2/MODIS/GPP,University of Montana Numerical Terradynamic Simulation Group (NTSG),MODIS Gross Primary Production CONUS,12/31/00,09/13/19,2000,2019,ImageCollection,"gridmet_derived, nlcd_derived, mod17, conus, modis, mod09q1, 8-day, productivity, production, photosynthesis, gpp"
UMT/NTSG/v2/MODIS/NPP,University of Montana Numerical Terradynamic Simulation Group (NTSG),MODIS Net Primary Production CONUS,12/31/00,12/31/17,2000,2017,ImageCollection,"gridmet_derived, nlcd_derived, mod17, conus, modis, mod09q1, yearly, productivity, production, photosynthesis, npp"
NASA/NEX-GDDP,NASA / CSU,NEX-GDDP: NASA Earth Exchange Global Daily Downscaled Climate Projections,01/01/1950,12/30/99,1950,2099,ImageCollection,"nasa, csu, nex, gddp, precipitation, temperature, cmip5, climate, geophysical"
UMN/PGC/REMA/V1/2m,University of Minnesota Polar Geospatial Center,REMA Strips,12/31/08,12/31/17,2008,2017,ImageCollection,"umn, pgc, rema, dem, geophysical"
UMN/PGC/REMA/V1/8m,University of Minnesota Polar Geospatial Center,REMA Strips,12/31/08,12/31/17,2008,2017,ImageCollection,"umn, pgc, rema, dem, geophysical"
USGS/GAP/CONUS/2011,USGS,USGS GAP CONUS 2011,12/31/10,12/31/11,2010,2011,Image,"gap, usgs, landfire, landcover, vegetation"
LANDSAT/LM01/C01/T1,USGS,USGS Landsat 1 MSS Collection 1 Tier 1 Raw Scenes,07/22/72,01/06/78,1972,1978,ImageCollection,"landsat, usgs, global, mss, l1, lm1, c1, tier1, t1, radiance"
LANDSAT/LM01/C01/T2,USGS,USGS Landsat 1 MSS Collection 1 Tier 2 Raw Scenes,07/22/72,01/06/78,1972,1978,ImageCollection,"landsat, usgs, global, mss, l1, lm1, c1, tier2, t2, radiance"
LANDSAT/LM02/C01/T1,USGS,USGS Landsat 2 MSS Collection 1 Tier 1 Raw Scenes,01/21/75,02/25/82,1975,1982,ImageCollection,"landsat, usgs, global, mss, l2, lm2, c1, tier1, t1, radiance"
LANDSAT/LM02/C01/T2,USGS,USGS Landsat 2 MSS Collection 1 Tier 2 Raw Scenes,01/21/75,02/25/82,1975,1982,ImageCollection,"landsat, usgs, global, mss, l2, lm2, c1, tier2, t2, radiance"
LANDSAT/LM03/C01/T1,USGS,USGS Landsat 3 MSS Collection 1 Tier 1 Raw Scenes,03/04/78,03/30/83,1978,1983,ImageCollection,"landsat, usgs, global, mss, l3, lm3, c1, tier1, t1, radiance"
LANDSAT/LM03/C01/T2,USGS,USGS Landsat 3 MSS Collection 1 Tier 2 Raw Scenes,03/04/78,03/30/83,1978,1983,ImageCollection,"landsat, usgs, global, mss, l3, lm3, c1, tier2, t2, radiance"
LANDSAT/LM04/C01/T1,USGS,USGS Landsat 4 MSS Collection 1 Tier 1 Raw Scenes,07/15/82,12/13/93,1982,1993,ImageCollection,"landsat, usgs, global, mss, l4, lm4, c1, tier1, t1, radiance"
LANDSAT/LM04/C01/T2,USGS,USGS Landsat 4 MSS Collection 1 Tier 2 Raw Scenes,07/15/82,12/13/93,1982,1993,ImageCollection,"landsat, usgs, global, mss, l4, lm4, c1, tier2, t2, radiance"
LANDSAT/LT04/C01/T1,USGS,USGS Landsat 4 TM Collection 1 Tier 1 Raw Scenes,08/21/82,12/13/93,1982,1993,ImageCollection,"landsat, usgs, global, tm, l4, lt4, c1, tier1, t1, radiance"
LANDSAT/LT04/C01/T2,USGS,USGS Landsat 4 TM Collection 1 Tier 2 Raw Scenes,08/21/82,12/13/93,1982,1993,ImageCollection,"landsat, usgs, global, tm, l4, lt4, c1, tier2, t2, radiance"
LANDSAT/LM05/C01/T1,USGS,USGS Landsat 5 MSS Collection 1 Tier 1 Raw Scenes,02/29/84,01/30/13,1984,2013,ImageCollection,"landsat, usgs, global, mss, l5, lm5, c1, tier1, t1, radiance"
LANDSAT/LM05/C01/T2,USGS,USGS Landsat 5 MSS Collection 1 Tier 2 Raw Scenes,02/29/84,01/30/13,1984,2013,ImageCollection,"landsat, usgs, global, mss, l5, lm5, c1, tier2, t2, radiance"
LANDSAT/LT05/C01/T1,USGS,USGS Landsat 5 TM Collection 1 Tier 1 Raw Scenes,12/31/83,05/04/12,1983,2012,ImageCollection,"landsat, usgs, global, tm, l5, lt5, c1, tier1, t1, radiance"
LANDSAT/LT05/C01/T2,USGS,USGS Landsat 5 TM Collection 1 Tier 2 Raw Scenes,12/31/83,05/04/12,1983,2012,ImageCollection,"landsat, usgs, global, tm, l5, lt5, c1, tier2, t2, radiance"
LANDSAT/LC08/C01/T1,USGS,USGS Landsat 8 Collection 1 Tier 1 Raw Scenes,04/10/13,10/14/19,2013,2019,ImageCollection,"landsat, usgs, global, oli_tirs, l8, lc8, c1, tier1, t1, radiance"
LANDSAT/LC08/C01/T2,USGS,USGS Landsat 8 Collection 1 Tier 2 Raw Scenes,04/10/13,10/14/19,2013,2019,ImageCollection,"landsat, usgs, global, oli_tirs, l8, lc8, c1, tier2, t2, radiance"
NOAA/VIIRS/DNB/MONTHLY_V1/VCMSLCFG,NOAA,VIIRS Stray Light Corrected Nighttime Day/Night Band Composites Version 1,12/31/13,07/31/19,2013,2019,ImageCollection,"noaa, viirs, eog, monthly, stray-light, nighttime, visible, lights, dnb"
WORLDCLIM/V1/MONTHLY,"University of California, Berkeley",WorldClim Climatology V1,01/01/1960,12/31/90,1960,1990,ImageCollection,"ucb, berkeley, worldclim, weather, monthly, climate, temperature, precipitation"
WRI/GFW/FORMA/raw_output_firms,World Resources Institute / Global Forest Watch,FORMA Raw Output FIRMS,04/07/17,05/18/19,2017,2019,ImageCollection,"forma, gfw, wri, forests, deforestation, modis, monitoring, daily"
ESA/GLOBCOVER_L4_200901_200912_V2_3,ESA,GlobCover: Global Land Cover Map,12/31/08,12/31/09,2008,2009,Image,"esa, landcover, globcover"
CSP/ERGo/1_0/Global/SRTM_CHILI,Conservation Science Partners,Global SRTM CHILI (Continuous Heat-Insolation Load Index),01/23/06,05/12/11,2006,2011,Image,"csp, ergo, landforms, elevation, slope, aspect, geophysical, topography, global"
CSP/ERGo/1_0/Global/SRTM_mTPI,Conservation Science Partners,Global SRTM mTPI (Multi-Scale Topographic Position Index),01/23/06,05/12/11,2006,2011,Image,"csp, ergo, landforms, elevation, slope, aspect, geophysical, topography, global"
UTOKYO/WTLAB/KBDI/v1,"Institute of Industrial Science, The University of Tokyo, Japan",KBDI: Keetch-Byram Drought Index,12/31/06,10/19/19,2006,2019,ImageCollection,"utokyo, wtlab, kbdi, drought, rainfall, lst_derived"
MODIS/006/MCD12Q2,NASA LP DAAC at the USGS EROS Center,MCD12Q2.006 Land Cover Dynamics Yearly Global 500m,12/31/00,01/01/17,2000,2017,ImageCollection,"modis, mcd12q2, yearly, global, usgs, evi, onset_greenness, phenology"
OSU/GIMP/ICE_VELOCITY_OPT,National Snow & Ice Data Center,MEaSUREs Greenland Ice Velocity: Selected Glacier Site Velocity Maps from Optical Images Version 2,02/28/85,09/29/16,1985,2016,ImageCollection,"osu, gimp, nasa, greenland, arctic, polar, ice, velocity"
MODIS/006/MOD16A2,NASA LP DAAC at the USGS EROS Center,MOD16A2.006: Terra Net Evapotranspiration 8-Day Global 500m,12/31/00,09/21/19,2000,2019,ImageCollection,"modis, mod16a2, 8-day, global, evapotranspiration"
MODIS/006/MODOCGA,NASA LP DAAC at the USGS EROS Center,MODOCGA.006 Terra Ocean Reflectance Daily Global 1km,02/23/00,10/15/19,2000,2019,ImageCollection,"modis, modocga, daily, global, terra, usgs, nasa, ocean, reflectance, sr"
UMD/GLAD/PRIMARY_HUMID_TROPICAL_FORESTS/v1,UMD/GLAD,Primary humid tropical forests,12/31/00,12/31/01,2000,2001,ImageCollection,"landsat_derived, umd, glad, global, forest"
UMN/PGC/REMA/V1_1/8m,University of Minnesota Polar Geospatial Center,REMA Mosaic,12/31/08,12/31/17,2008,2017,Image,"umn, pgc, rema, dem, geophysical"
CSP/ERGo/1_0/US/CHILI,Conservation Science Partners,US NED CHILI (Continuous Heat-Insolation Load Index),01/23/06,05/12/11,2006,2011,Image,"csp, ergo, landforms, elevation, slope, aspect, geophysical, topography, us"
CSP/ERGo/1_0/US/mTPI,Conservation Science Partners,US NED mTPI (Multi-Scale Topographic Position Index),01/23/06,05/12/11,2006,2011,Image,"csp, ergo, landforms, elevation, slope, aspect, geophysical, topography, us"
USDA/NASS/CDL,USDA National Agricultural Statistics Service,USDA NASS Cropland Data Layers,12/31/96,12/31/17,1996,2017,ImageCollection,"usda, nass, cdl, cropland, landcover"
LANDSAT/LE07/C01/T1_TOA,USGS/Google,USGS Landsat 7 Collection 1 Tier 1 TOA Reflectance,12/31/98,09/22/19,1998,2019,ImageCollection,"landsat, usgs, global, toa, tier1, t1, radiance, etm, l7, le7, c1"
LANDSAT/LE07/C01/T2_TOA,USGS/Google,USGS Landsat 7 Collection 1 Tier 2 TOA Reflectance,12/31/98,09/22/19,1998,2019,ImageCollection,"landsat, usgs, global, toa, tier2, t2, radiance, etm, l7, le7, c1"
CSP/HM/GlobalHumanModification,Conservation Science Partners,CSP gHM: Global Human Modification,12/31/15,12/30/16,2015,2016,ImageCollection,"csp, tnc, human_modification, landcover, stressors, landscape_gradient, fragmentation"
COPERNICUS/CORINE/V18_5_1/100m,EEA/Copernicus,Copernicus CORINE Land Cover,12/31/85,12/30/12,1985,2012,ImageCollection,"copernicus, eea, esa, eu, corine, clc, landcover"
CSP/ERGo/1_0/Global/SRTM_landforms,Conservation Science Partners,Global SRTM Landforms,01/23/06,05/12/11,2006,2011,Image,"csp, ergo, landforms, elevation, slope, aspect, geophysical, topography, global"
LANDSAT/GLS1975,USGS,Landsat Global Land Survey 1975 Mosaic,12/31/71,02/09/83,1971,1983,ImageCollection,"usgs, gls, landsat, global, radiance"
MODIS/051/MCD12Q1,NASA LP DAAC at the USGS EROS Center,MCD12Q1.051 Land Cover Type Yearly Global 500m,12/31/99,12/31/12,1999,2012,ImageCollection,"modis, mcd12q1, yearly, landcover"
MODIS/MOD13A1,NASA LP DAAC at the USGS EROS Center,MOD13A1.005 Vegetation Indices 16-Day L3 Global 500m,02/17/00,03/05/17,2000,2017,ImageCollection,"modis, mod13a1, 16-day, global, terra, vegetation, ndvi, evi"
MODIS/006/MOD13A2,NASA LP DAAC at the USGS EROS Center,MOD13A2.006 Terra Vegetation Indices 16-Day Global 1km,02/17/00,09/29/19,2000,2019,ImageCollection,"modis, mod13a2, 16-day, global, terra, usgs, nasa, vegetation, ndvi, evi"
MODIS/MYD13A1,NASA LP DAAC at the USGS EROS Center,MYD13A1.005 Vegetation Indices 16-Day L3 Global 500m,07/03/02,03/13/17,2002,2017,ImageCollection,"modis, myd13a1, 16-day, global, aqua, vegetation, ndvi, evi"
NCEP_RE/sea_level_pressure,NCEP / NCAR,"NCEP/NCAR Reanalysis Data, Sea-Level Pressure",01/01/1948,10/17/19,1948,2019,ImageCollection,"ncep, ncar, noaa, atmosphere, reanalysis, climate, geophysical, pressure"
NCEP_RE/surface_temp,NCEP / NCAR,"NCEP/NCAR Reanalysis Data, Surface Temperature",01/01/1948,10/17/19,1948,2019,ImageCollection,"ncep, ncar, noaa, atmosphere, reanalysis, climate, geophysical, temperature"
NCEP_RE/surface_wv,NCEP / NCAR,"NCEP/NCAR Reanalysis Data, Water vapor",01/01/1948,10/17/19,1948,2019,ImageCollection,"ncep, ncar, noaa, atmosphere, reanalysis, climate, geophysical, precipitable, vapor"
CSP/ERGo/1_0/US/lithology,Conservation Science Partners,US Lithology,01/23/06,05/12/11,2006,2011,Image,"csp, ergo, landforms, elevation, slope, aspect, geophysical, topography, us"
CSP/ERGo/1_0/US/landforms,Conservation Science Partners,US NED Landforms,01/23/06,05/12/11,2006,2011,Image,"csp, ergo, landforms, elevation, slope, aspect, geophysical, topography, us"
CSP/ERGo/1_0/US/physioDiversity,Conservation Science Partners,US NED Physiographic Diversity,01/23/06,05/12/11,2006,2011,Image,"csp, ergo, landforms, elevation, slope, aspect, geophysical, topography, us"
USGS/GAP/HI/2001,USGS,USGS GAP Hawaii 2001,12/31/00,12/31/01,2000,2001,Image,"gap, usgs, landfire, landcover, vegetation"
USGS/GAP/PR/2001,USGS,USGS GAP Puerto Rico 2001,12/31/00,12/31/01,2000,2001,Image,"gap, usgs, landfire, landcover, vegetation"
LANDSAT/LT04/C01/T1_TOA,USGS/Google,USGS Landsat 4 TM Collection 1 Tier 1 TOA Reflectance,08/21/82,12/13/93,1982,1993,ImageCollection,"landsat, usgs, global, toa, tier1, lt4, t1, radiance, tm, l4, c1"
LANDSAT/LT04/C01/T2_TOA,USGS/Google,USGS Landsat 4 TM Collection 1 Tier 2 TOA Reflectance,08/21/82,12/13/93,1982,1993,ImageCollection,"landsat, usgs, global, toa, tier2, lt4, t2, radiance, tm, l4, c1"
LANDSAT/LT05/C01/T1_TOA,USGS/Google,USGS Landsat 5 TM Collection 1 Tier 1 TOA Reflectance,12/31/83,05/04/12,1983,2012,ImageCollection,"landsat, usgs, global, toa, tier1, tm, lt5, t1, radiance, l5, c1"
LANDSAT/LT05/C01/T2_TOA,USGS/Google,USGS Landsat 5 TM Collection 1 Tier 2 TOA Reflectance,12/31/83,05/04/12,1983,2012,ImageCollection,"landsat, usgs, global, toa, tier2, tm, lt5, radiance, l5, t2, c1"
LANDSAT/LC08/C01/T1_TOA,USGS/Google,USGS Landsat 8 Collection 1 Tier 1 TOA Reflectance,04/10/13,10/14/19,2013,2019,ImageCollection,"landsat, usgs, global, toa, tier1, t1, lc8, radiance, l8, oli_tirs, c1"
LANDSAT/LC08/C01/T2_TOA,USGS/Google,USGS Landsat 8 Collection 1 Tier 2 TOA Reflectance,04/10/13,10/14/19,2013,2019,ImageCollection,"landsat, usgs, global, toa, tier2, t2, lc8, radiance, l8, oli_tirs, c1"
NOAA/DMSP-OLS/NIGHTTIME_LIGHTS,NOAA,"DMSP OLS: Nighttime Lights Time Series Version 4, Defense Meteorological Program Operational Linescan System",12/31/91,12/31/13,1991,2013,ImageCollection,"noaa, dmsp, ols, yearly, nighttime, visible, lights, imagery"
HYCOM/sea_surface_elevation,NOPP,"HYCOM: Hybrid Coordinate Ocean Model, Sea Surface Elevation",10/01/92,10/20/19,1992,2019,ImageCollection,"hycom, nopp, ocean, water, ssh, elevation"
MODIS/MCD12Q2,NASA LP DAAC at the USGS EROS Center,MCD12Q2.005 Land Cover Dynamics Yearly Global 500m,12/31/00,12/31/13,2000,2013,ImageCollection,"modis, mcd12q2, yearly, global, usgs, evi, onset_greenness, phenology"
CSP/ERGo/1_0/US/physiography,Conservation Science Partners,US Physiography,01/23/06,05/12/11,2006,2011,Image,"csp, ergo, landforms, elevation, slope, aspect, geophysical, topography, us"
NOAA/VIIRS/DNB/MONTHLY_V1/VCMCFG,NOAA,VIIRS Nighttime Day/Night Band Composites Version 1,03/31/12,07/31/19,2012,2019,ImageCollection,"noaa, viirs, eog, monthly, nighttime, visible, lights, dnb"
IDAHO_EPSCOR/GRIDMET,University of Idaho,GRIDMET: University of Idaho Gridded Surface Meteorological Dataset,12/31/78,10/18/19,1978,2019,ImageCollection,"idaho, uofi, gridmet, metdata, temperature, humidity, radiation, precipitation, wind, climate, fireburning, nfdrs"
IDAHO_EPSCOR/PDSI,University of Idaho,PDSI: University of Idaho Palmer Drought Severity Index,02/28/79,09/30/19,1979,2019,ImageCollection,"idaho, uofi, pdsi, drought, conus, crop, palmer, geophysical, climate"
LANDSAT/GLS2005_L5,USGS,"Landsat Global Land Survey 2005, Landsat 5 scenes",08/13/03,05/28/08,2003,2008,ImageCollection,"landsat, usgs, gls, l5, etm, radiance"
LANDSAT/GLS2005,USGS,"Landsat Global Land Survey 2005, Landsat 5+7 scenes",07/28/03,07/28/08,2003,2008,ImageCollection,"landsat, usgs, gls, radiance"
LANDSAT/GLS2005_L7,USGS,"Landsat Global Land Survey 2005, Landsat 7 scenes",07/28/03,07/28/08,2003,2008,ImageCollection,"landsat, usgs, gls, l7, etm, radiance"
CIESIN/GPWv4/ancillary-data-grids,CIESIN,"GPWv4: Gridded Population of the World Version 4, Ancillary Data Grids",12/31/99,12/31/19,1999,2019,Image,"ciesin, gpw, population"
CIESIN/GPWv4/population-count,CIESIN,"GPWv4: Gridded Population of the World Version 4, Population Count",12/31/99,12/31/19,1999,2019,ImageCollection,"ciesin, gpw, population"
CIESIN/GPWv4/population-density,CIESIN,"GPWv4: Gridded Population of the World Version 4, Population Density",12/31/99,12/31/19,1999,2019,ImageCollection,"ciesin, gpw, population"
CIESIN/GPWv4/unwpp-adjusted-population-count,CIESIN,"GPWv4: Gridded Population of the World Version 4, UN-Adjusted Population Count",12/31/99,12/31/19,1999,2019,ImageCollection,"ciesin, gpw, population"
CIESIN/GPWv4/unwpp-adjusted-population-density,CIESIN,"GPWv4: Gridded Population of the World Version 4, UN-Adjusted Population Density",12/31/99,12/31/19,1999,2019,ImageCollection,"ciesin, gpw, population"
HYCOM/GLBu0_08/sea_surface_elevation,NOPP,"HYCOM: Hybrid Coordinate Ocean Model, Sea Surface Elevation",10/01/92,12/08/18,1992,2018,ImageCollection,"hycom, nopp, ocean, water, ssh, elevation"
HYCOM/GLBu0_08/sea_temp_salinity,NOPP,"HYCOM: Hybrid Coordinate Ocean Model, Water Temperature and Salinity",10/01/92,12/08/18,1992,2018,ImageCollection,"hycom, nopp, ocean, water, sst, water_temp, salinity"
HYCOM/GLBu0_08/sea_water_velocity,NOPP,"HYCOM: Hybrid Coordinate Ocean Model, Water Velocity",10/01/92,12/08/18,1992,2018,ImageCollection,"hycom, nopp, ocean, water, velocity"
JRC/GSW1_0/GlobalSurfaceWater,EC JRC / Google,"JRC Global Surface Water Mapping Layers, v1.0",03/15/84,10/17/15,1984,2015,Image,"landsat_derived, jrc, google, surface, water, geophysical"
JRC/GSW1_0/Metadata,EC JRC / Google,"JRC Global Surface Water Metadata, v1.0",03/15/84,10/17/15,1984,2015,Image,"landsat_derived, jrc, google, surface, water, geophysical"
JRC/GSW1_0/MonthlyHistory,EC JRC / Google,"JRC Monthly Water History, v1.0",03/15/84,10/17/15,1984,2015,ImageCollection,"landsat_derived, jrc, google, surface, water, geophysical, monthly, history"
JRC/GSW1_0/MonthlyRecurrence,EC JRC / Google,"JRC Monthly Water Recurrence, v1.0",03/15/84,10/17/15,1984,2015,ImageCollection,"landsat_derived, jrc, google, surface, water, geophysical, monthly, recurrence, history"
JRC/GSW1_0/YearlyHistory,EC JRC / Google,"JRC Yearly Water Classification History, v1.0",03/15/84,10/17/15,1984,2015,ImageCollection,"landsat_derived, jrc, google, surface, water, geophysical, yearly, annual, history"
LANDSAT/LC8_L1T,USGS,USGS Landsat 8 Raw Scenes (Orthorectified),04/10/13,04/29/17,2013,2017,ImageCollection,"landsat, usgs, global, oli_tirs, l8, lc8, radiance"
LANDSAT/LC8,USGS,USGS Landsat 8 Raw Scenes,04/10/13,04/29/17,2013,2017,ImageCollection,"landsat, usgs, global, oli_tirs, l8, lc8, radiance"
LANDSAT/LC8_L1T_TOA,USGS/Google,USGS Landsat 8 TOA Reflectance (Orthorectified),04/10/13,04/29/17,2013,2017,ImageCollection,"landsat, usgs, global, toa, l8, oli_tirs, lc8, radiance"
LANDSAT/LE7_L1T,USGS,USGS Landsat 7 Raw Scenes (Orthorectified),12/31/98,04/29/17,1998,2017,ImageCollection,"landsat, usgs, global, etm, l7, le7, radiance"
LANDSAT/LE7,USGS,USGS Landsat 7 Raw Scenes,12/31/98,04/29/17,1998,2017,ImageCollection,"landsat, usgs, global, etm, l7, le7, radiance"
LANDSAT/LE7_L1T_TOA,USGS/Google,USGS Landsat 7 TOA Reflectance (Orthorectified),12/31/98,04/29/17,1998,2017,ImageCollection,"landsat, usgs, global, toa, etm, le7, l7, radiance"
LANDSAT/LM1,USGS,USGS Landsat 1 MSS Raw Scenes,07/22/72,01/06/78,1972,1978,ImageCollection,"landsat, usgs, global, mss, l1, lm1, radiance"
LANDSAT/LM1_L1T,USGS,USGS Landsat 1 MSS Raw Scenes (Orthorectified),07/22/72,01/06/78,1972,1978,ImageCollection,"landsat, usgs, global, mss, l1, lm1, radiance"
LANDSAT/LM2,USGS,USGS Landsat 2 MSS Raw Scenes,01/21/75,02/25/82,1975,1982,ImageCollection,"landsat, usgs, global, mss, l2, lm2, radiance"
LANDSAT/LM2_L1T,USGS,USGS Landsat 2 MSS Raw Scenes (Orthorectified),01/21/75,02/25/82,1975,1982,ImageCollection,"landsat, usgs, global, mss, l2, lm2, radiance"
LANDSAT/LM3,USGS,USGS Landsat 3 MSS Raw Scenes,03/04/78,03/30/83,1978,1983,ImageCollection,"landsat, usgs, global, mss, l3, lm3, radiance"
LANDSAT/LM3_L1T,USGS,USGS Landsat 3 MSS Raw Scenes (Orthorectified),03/04/78,03/30/83,1978,1983,ImageCollection,"landsat, usgs, global, mss, l3, lm3, radiance"
LANDSAT/LM4,USGS,USGS Landsat 4 MSS Raw Scenes,07/15/82,12/13/93,1982,1993,ImageCollection,"landsat, usgs, global, mss, l4, lm4, radiance"
LANDSAT/LM4_L1T,USGS,USGS Landsat 4 MSS Raw Scenes (Orthorectified),07/15/82,12/13/93,1982,1993,ImageCollection,"landsat, usgs, global, mss, l4, lm4, radiance"
LANDSAT/LM5,USGS,USGS Landsat 5 MSS Raw Scenes,02/29/84,01/30/13,1984,2013,ImageCollection,"landsat, usgs, global, mss, l5, lm5, radiance"
LANDSAT/LM5_L1T,USGS,USGS Landsat 5 MSS Raw Scenes (Orthorectified),02/29/84,01/30/13,1984,2013,ImageCollection,"landsat, usgs, global, mss, l5, lm5, radiance"
LANDSAT/LT4,USGS,USGS Landsat 4 TM Raw Scenes,08/21/82,12/13/93,1982,1993,ImageCollection,"landsat, usgs, global, tm, l4, lt4, radiance"
